State,District,Crop,season,Avg_Yield,crop_Temp_Min,crop_Temp_Max,crop_Rainfall_Min,crop_Rainfall_Max,crop_pH_Min,crop_pH_Max,crop_N_kg_ha,crop_P_kg_ha,crop_K_kg_ha,crop_Avg_Yield_t_ha,Units,crop_Season,crop_Soil_Texture,crop_Irrigation_Type
Andhra Pradesh,Anantapur,Potato,Kharif     ,12.533333333333333,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Andhra Pradesh,Anantapur,Potato,Rabi       ,13.071428571428571,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Andhra Pradesh,Anantapur,Potato,Whole Year ,10.0,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Andhra Pradesh,Anantapur,Ragi,Kharif     ,1.8631264023934182,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Andhra Pradesh,Anantapur,Ragi,Rabi       ,1.6904761904761905,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Andhra Pradesh,Anantapur,Rapeseed &Mustard,Rabi       ,11.8,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Andhra Pradesh,Anantapur,Rice,Kharif     ,2.797984644913628,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Andhra Pradesh,Anantapur,Rice,Rabi       ,2.49602911978822,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Andhra Pradesh,Anantapur,Safflower,Kharif     ,0.15,24.0,32.0,600.0,1000.0,7.4,8.5,60.0,60.0,30.0,2.5,Tons/Ha,Rabi,Clay,Rainfed
Andhra Pradesh,Anantapur,Safflower,Rabi       ,0.2806451612903226,24.0,32.0,600.0,1000.0,7.4,8.5,60.0,60.0,30.0,2.5,Tons/Ha,Rabi,Clay,Rainfed
Andhra Pradesh,Anantapur,Sesamum,Kharif     ,0.2361111111111111,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Andhra Pradesh,Anantapur,Sesamum,Rabi       ,0.5277777777777778,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Andhra Pradesh,Anantapur,Small Millets,Kharif     ,0.6320315299175923,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Andhra Pradesh,Anantapur,Small Millets,Rabi       ,0.6822916666666666,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Andhra Pradesh,Anantapur,Soyabean,Kharif     ,1.085686274509804,20.0,30.0,600.0,1000.0,6.0,7.5,30.0,60.0,40.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Andhra Pradesh,Anantapur,Soyabean,Rabi       ,1.0,20.0,30.0,600.0,1000.0,6.0,7.5,30.0,60.0,40.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Andhra Pradesh,Anantapur,Sugarcane,Kharif     ,99.71511627906976,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
Andhra Pradesh,Anantapur,Sugarcane,Whole Year ,90.11038809952224,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
Andhra Pradesh,Anantapur,Sunflower,Kharif     ,0.5236306655327727,20.0,30.0,500.0,800.0,6.0,7.5,60.0,60.0,40.0,2.5,Tons/Ha,Kharif/Rabi,Loam,Rainfed
Andhra Pradesh,Anantapur,Sunflower,Rabi       ,0.5381494259707362,20.0,30.0,500.0,800.0,6.0,7.5,60.0,60.0,40.0,2.5,Tons/Ha,Kharif/Rabi,Loam,Rainfed
Andhra Pradesh,Anantapur,Sunflower,Whole Year ,0.61416634815237,20.0,30.0,500.0,800.0,6.0,7.5,60.0,60.0,40.0,2.5,Tons/Ha,Kharif/Rabi,Loam,Rainfed
Andhra Pradesh,Anantapur,Sweet Potato,Kharif     ,15.777777777777779,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Anantapur,Sweet Potato,Rabi       ,11.0,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Anantapur,Sweet Potato,Whole Year ,9.016666666666667,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Anantapur,Tobacco,Kharif     ,1.6666666666666667,20.0,27.0,500.0,1200.0,5.5,6.5,100.0,50.0,100.0,3.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Anantapur,Tobacco,Rabi       ,1.5434782608695652,20.0,27.0,500.0,1200.0,5.5,6.5,100.0,50.0,100.0,3.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Anantapur,Tobacco,Whole Year ,1.2808988764044944,20.0,27.0,500.0,1200.0,5.5,6.5,100.0,50.0,100.0,3.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Anantapur,Turmeric,Kharif     ,11.2,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
Andhra Pradesh,Anantapur,Turmeric,Whole Year ,7.923076923076923,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
Andhra Pradesh,Anantapur,Urad,Kharif     ,0.493421052631579,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
Andhra Pradesh,Anantapur,Urad,Rabi       ,0.7916666666666666,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
Andhra Pradesh,Anantapur,Wheat,Rabi       ,0.6303056027164686,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
Andhra Pradesh,Chittoor,Arhar/Tur,Kharif     ,0.16646569335791517,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
Andhra Pradesh,Chittoor,Arhar/Tur,Rabi       ,0.19020356234096691,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
Andhra Pradesh,Chittoor,Bajra,Kharif     ,1.9091204154495294,25.0,35.0,400.0,600.0,6.0,7.5,60.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Bajra,Rabi       ,1.6666666666666667,25.0,35.0,400.0,600.0,6.0,7.5,60.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Banana,Whole Year ,53.08972691807542,20.0,35.0,1000.0,2500.0,6.0,7.5,200.0,60.0,200.0,60.0,Tons/Ha,Annual,Loam,Drip
Andhra Pradesh,Chittoor,Cashewnut,Kharif     ,0.4011627906976744,20.0,35.0,1000.0,2000.0,4.5,6.5,80.0,40.0,40.0,2.0,Tons/Ha,Kharif,Laterite,Rainfed
Andhra Pradesh,Chittoor,Cashewnut,Whole Year ,0.26495726495726496,20.0,35.0,1000.0,2000.0,4.5,6.5,80.0,40.0,40.0,2.0,Tons/Ha,Kharif,Laterite,Rainfed
Andhra Pradesh,Chittoor,Castor Seed,Kharif     ,0.4982014388489209,20.0,30.0,500.0,750.0,6.0,7.5,80.0,40.0,40.0,2.5,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Coconut,Whole Year ,8108.7889482238215,20.0,35.0,1500.0,2500.0,5.5,8.0,100.0,40.0,140.0,12000.0,Nuts/Ha,Annual,Sandy loam,Drip/Basin
Andhra Pradesh,Chittoor,Coriander,Kharif     ,0.5,15.0,25.0,400.0,600.0,6.0,8.0,60.0,30.0,30.0,2.0,Tons/Ha,Rabi,Loam,Rainfed
Andhra Pradesh,Chittoor,Coriander,Rabi       ,0.5328761597418314,15.0,25.0,400.0,600.0,6.0,8.0,60.0,30.0,30.0,2.0,Tons/Ha,Rabi,Loam,Rainfed
Andhra Pradesh,Chittoor,Coriander,Whole Year ,0.35294117647058826,15.0,25.0,400.0,600.0,6.0,8.0,60.0,30.0,30.0,2.0,Tons/Ha,Rabi,Loam,Rainfed
Andhra Pradesh,Chittoor,Dry Chillies,Kharif     ,2.180633147113594,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Andhra Pradesh,Chittoor,Dry Chillies,Rabi       ,2.167827462522321,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Andhra Pradesh,Chittoor,Dry Chillies,Whole Year ,1.4741839762611275,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Andhra Pradesh,Chittoor,Gram,Kharif     ,0.8888888888888888,15.0,25.0,400.0,600.0,6.0,8.0,20.0,50.0,25.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Gram,Rabi       ,1.0,15.0,25.0,400.0,600.0,6.0,8.0,20.0,50.0,25.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Groundnut,Kharif     ,0.7100024109611528,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
Andhra Pradesh,Chittoor,Groundnut,Rabi       ,2.7142857142857144,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
Andhra Pradesh,Chittoor,Horse-Gram,Kharif     ,0.5300388992940499,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
Andhra Pradesh,Chittoor,Horse-Gram,Rabi       ,0.5411089866156787,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
Andhra Pradesh,Chittoor,Jowar,Kharif     ,0.7278879542231134,25.0,35.0,400.0,800.0,6.0,8.0,80.0,40.0,40.0,3.0,Tons/Ha,Kharif/Rabi,Loam,Rainfed
Andhra Pradesh,Chittoor,Jowar,Rabi       ,1.3307210031347962,25.0,35.0,400.0,800.0,6.0,8.0,80.0,40.0,40.0,3.0,Tons/Ha,Kharif/Rabi,Loam,Rainfed
Andhra Pradesh,Chittoor,Maize,Kharif     ,3.2751578165614554,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Andhra Pradesh,Chittoor,Maize,Rabi       ,6.26709675747801,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Andhra Pradesh,Chittoor,Masoor,Kharif     ,0.125,18.0,30.0,300.0,450.0,6.0,7.5,20.0,40.0,0.0,1.5,Tons/Ha,Rabi,Loamy,Rainfed
Andhra Pradesh,Chittoor,Moong(Green Gram),Kharif     ,0.5,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
Andhra Pradesh,Chittoor,Moong(Green Gram),Rabi       ,0.375,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
Andhra Pradesh,Chittoor,Onion,Kharif     ,16.950494845360822,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Andhra Pradesh,Chittoor,Onion,Rabi       ,22.530117693731817,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Andhra Pradesh,Chittoor,Onion,Whole Year ,14.870437956204379,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Andhra Pradesh,Chittoor,Potato,Kharif     ,14.979770058708414,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Andhra Pradesh,Chittoor,Potato,Rabi       ,14.98030884687545,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Andhra Pradesh,Chittoor,Potato,Whole Year ,9.2255859375,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
Andhra Pradesh,Chittoor,Ragi,Kharif     ,1.0185185185185186,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Andhra Pradesh,Chittoor,Ragi,Rabi       ,1.4946871310507674,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Andhra Pradesh,Chittoor,Rapeseed &Mustard,Rabi       ,1.46875,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Rice,Kharif     ,2.8,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Andhra Pradesh,Chittoor,Rice,Rabi       ,3.1280090700556333,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Andhra Pradesh,Chittoor,Sesamum,Kharif     ,0.24173553719008264,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Andhra Pradesh,Chittoor,Sesamum,Rabi       ,0.4307781427617321,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
Andhra Pradesh,Chittoor,Small Millets,Kharif     ,0.33773087071240104,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Small Millets,Rabi       ,0.7666666666666666,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Soyabean,Kharif     ,1.7272727272727273,20.0,30.0,600.0,1000.0,6.0,7.5,30.0,60.0,40.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Andhra Pradesh,Chittoor,Sugarcane,Kharif     ,93.1686623332193,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
Andhra Pradesh,Chittoor,Sugarcane,Whole Year ,87.83750161036949,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
Andhra Pradesh,Chittoor,Sunflower,Kharif     ,0.6607391655056097,20.0,30.0,500.0,800.0,6.0,7.5,60.0,60.0,40.0,2.5,Tons/Ha,Kharif/Rabi,Loam,Rainfed
Andhra Pradesh,Chittoor,Sunflower,Rabi       ,0.8501151384381063,20.0,30.0,500.0,800.0,6.0,7.5,60.0,60.0,40.0,2.5,Tons/Ha,Kharif/Rabi,Loam,Rainfed
Andhra Pradesh,Chittoor,Sunflower,Whole Year ,0.6619053204126055,20.0,30.0,500.0,800.0,6.0,7.5,60.0,60.0,40.0,2.5,Tons/Ha,Kharif/Rabi,Loam,Rainfed
Andhra Pradesh,Chittoor,Sweet Potato,Kharif     ,12.202631578947368,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Sweet Potato,Rabi       ,12.219727891156463,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Sweet Potato,Whole Year ,7.231638418079096,21.0,26.0,750.0,1500.0,5.5,6.5,40.0,40.0,60.0,15.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Tapioca,Kharif     ,8.4375,25.0,30.0,1000.0,2000.0,4.5,6.5,60.0,60.0,120.0,25.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Tapioca,Whole Year ,10.0,25.0,30.0,1000.0,2000.0,4.5,6.5,60.0,60.0,120.0,25.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Tobacco,Kharif     ,1.875,20.0,27.0,500.0,1200.0,5.5,6.5,100.0,50.0,100.0,3.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Tobacco,Rabi       ,1.8125,20.0,27.0,500.0,1200.0,5.5,6.5,100.0,50.0,100.0,3.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Tobacco,Whole Year ,1.337719298245614,20.0,27.0,500.0,1200.0,5.5,6.5,100.0,50.0,100.0,3.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,Chittoor,Turmeric,Kharif     ,11.441176470588236,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
Andhra Pradesh,Chittoor,Turmeric,Whole Year ,7.839506172839506,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
Andhra Pradesh,Chittoor,Urad,Kharif     ,0.5709192439862543,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
Andhra Pradesh,Chittoor,Urad,Rabi       ,0.7204437237919818,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
Andhra Pradesh,Chittoor,Wheat,Rabi       ,1.0,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
Andhra Pradesh,East Godavari,Arecanut,Kharif     ,2.8840909090909093,14.0,36.0,750.0,4500.0,5.0,8.0,100.0,40.0,140.0,3.0,Tons/Ha,Whole Year,Clay loam,Irrigation
Andhra Pradesh,East Godavari,Arecanut,Whole Year ,0.95,14.0,36.0,750.0,4500.0,5.0,8.0,100.0,40.0,140.0,3.0,Tons/Ha,Whole Year,Clay loam,Irrigation
Andhra Pradesh,East Godavari,Arhar/Tur,Kharif     ,0.48091603053435117,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
Andhra Pradesh,East Godavari,Arhar/Tur,Rabi       ,0.4616327300150829,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
Andhra Pradesh,East Godavari,Bajra,Kharif     ,0.8413205999716102,25.0,35.0,400.0,600.0,6.0,7.5,60.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Andhra Pradesh,East Godavari,Bajra,Rabi       ,0.6666666666666666,25.0,35.0,400.0,600.0,6.0,7.5,60.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
Andhra Pradesh,East Godavari,Banana,Whole Year ,18.310986143437564,20.0,35.0,1000.0,2500.0,6.0,7.5,200.0,60.0,200.0,60.0,Tons/Ha,Annual,Loam,Drip
Andhra Pradesh,East Godavari,Black Pepper,Kharif     ,0.75,20.0,30.0,2000.0,3000.0,5.5,6.5,100.0,40.0,140.0,1.5,Tons/Ha,Kharif,Loam,Drip
Andhra Pradesh,East Godavari,Cashewnut,Kharif     ,0.488494584475882,20.0,35.0,1000.0,2000.0,4.5,6.5,80.0,40.0,40.0,2.0,Tons/Ha,Kharif,Laterite,Rainfed
Andhra Pradesh,East Godavari,Cashewnut,Whole Year ,0.15876356857202994,20.0,35.0,1000.0,2000.0,4.5,6.5,80.0,40.0,40.0,2.0,Tons/Ha,Kharif,Laterite,Rainfed
Andhra Pradesh,East Godavari,Castor Seed,Kharif     ,0.5217391304347826,20.0,30.0,500.0,750.0,6.0,7.5,80.0,40.0,40.0,2.5,Tons/Ha,Whole Year,Sandy loam,Rainfed
Andhra Pradesh,East Godavari,Coconut,Whole Year ,13863.330301744174,20.0,35.0,1500.0,2500.0,5.5,8.0,100.0,40.0,140.0,12000.0,Nuts/Ha,Annual,Sandy loam,Drip/Basin
Andhra Pradesh,East Godavari,Coriander,Rabi       ,0.4827586206896552,15.0,25.0,400.0,600.0,6.0,8.0,60.0,30.0,30.0,2.0,Tons/Ha,Rabi,Loam,Rainfed
Andhra Pradesh,East Godavari,Coriander,Whole Year ,0.7385674931129476,15.0,25.0,400.0,600.0,6.0,8.0,60.0,30.0,30.0,2.0,Tons/Ha,Rabi,Loam,Rainfed
Andhra Pradesh,East Godavari,Dry Chillies,Kharif     ,4.193384223918575,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Andhra Pradesh,East Godavari,Dry Chillies,Rabi       ,2.987596899224806,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Andhra Pradesh,East Godavari,Dry Chillies,Whole Year ,1.7786301369863013,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
Andhra Pradesh,East Godavari,Ginger,Kharif     ,2.625,20.0,30.0,1000.0,2000.0,5.5,6.5,100.0,50.0,50.0,15.0,Tons/Ha,Kharif,Loam,Drip
Andhra Pradesh,East Godavari,Ginger,Rabi       ,2.75,20.0,30.0,1000.0,2000.0,5.5,6.5,100.0,50.0,50.0,15.0,Tons/Ha,Kharif,Loam,Drip
Andhra Pradesh,East Godavari,Ginger,Whole Year ,2.857142857142857,20.0,30.0,1000.0,2000.0,5.5,6.5,100.0,50.0,50.0,15.0,Tons/Ha,Kharif,Loam,Drip
Andhra Pradesh,East Godavari,Gram,Rabi       ,1.6886939596277295,15.0,25.0,400.0,600.0,6.0,8.0,20.0,50.0,25.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Andhra Pradesh,East Godavari,Groundnut,Kharif     ,1.1625,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
Andhra Pradesh,East Godavari,Groundnut,Rabi       ,2.360805860805861,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
Andhra Pradesh,East Godavari,Horse-Gram,Kharif     ,0.5,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
Andhra Pradesh,East Godavari,Horse-Gram,Rabi       ,0.5353043212081017,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
Andhra Pradesh,East Godavari,Jowar,Kharif     ,0.9197530864197531,25.0,35.0,400.0,800.0,6.0,8.0,80.0,40.0,40.0,3.0,Tons/Ha,Kharif/Rabi,Loam,Rainfed
Andhra Pradesh,East Godavari,Jowar,Rabi       ,0.8571428571428571,25.0,35.0,400.0,800.0,6.0,8.0,80.0,40.0,40.0,3.0,Tons/Ha,Kharif/Rabi,Loam,Rainfed
Andhra Pradesh,East Godavari,Maize,Kharif     ,3.0,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Andhra Pradesh,East Godavari,Maize,Rabi       ,7.4729544034978135,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
Andhra Pradesh,East Godavari,Masoor,Kharif     ,0.33785377358490565,18.0,30.0,300.0,450.0,6.0,7.5,20.0,40.0,0.0,1.5,Tons/Ha,Rabi,Loamy,Rainfed
Andhra Pradesh,East Godavari,Moong(Green Gram),Kharif     ,0.5638059283414346,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
Andhra Pradesh,East Godavari,Moong(Green Gram),Rabi       ,0.2759942171328912,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
Andhra Pradesh,East Godavari,Onion,Kharif     ,16.7103825136612,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Andhra Pradesh,East Godavari,Onion,Rabi       ,17.62280701754386,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Andhra Pradesh,East Godavari,Onion,Whole Year ,16.341269841269842,15.0,30.0,500.0,700.0,6.0,7.5,120.0,60.0,60.0,25.0,Tons/Ha,Rabi/Kharif,Loam,Drip
Andhra Pradesh,East Godavari,Ragi,Kharif     ,0.9698213242047258,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Andhra Pradesh,East Godavari,Ragi,Rabi       ,1.7023578363384189,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
Andhra Pradesh,East Godavari,Rapeseed &Mustard,Rabi       ,0.3333333333333333,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
Andhra Pradesh,East Godavari,Rice,Kharif     ,2.9545454545454546,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
Andhra Pradesh,East Godavari,Rice,Rabi       ,4.704001767923243,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
